p,lorenz,year,top_n,gini
0.11,0.011601144566476792,2023,300,0.6332230495977056
0.12,0.012828732814209142,2023,300,0.6332230495977056
0.13,0.014075142106720586,2023,300,0.6332230495977056
0.14,0.015365851116625173,2023,300,0.6332230495977056
0.15,0.016758276700725126,2023,300,0.6332230495977056
0.16,0.018185008649433433,2023,300,0.6332230495977056
0.17,0.01962965860135983,2023,300,0.6332230495977056
0.18,0.021126307160722425,2023,300,0.6332230495977056
0.19,0.02268263018078975,2023,300,0.6332230495977056
0.2,0.024285418375054667,2023,300,0.6332230495977056
0.21,0.025931308374437925,2023,300,0.6332230495977056
0.22,0.02762344239498343,2023,300,0.6332230495977056
0.23,0.029349532621164656,2023,300,0.6332230495977056
0.24,0.03112488929332455,2023,300,0.6332230495977056
0.25,0.03295514259915468,2023,300,0.6332230495977056
0.26,0.03480895331060427,2023,300,0.6332230495977056
0.27,0.03675211445568935,2023,300,0.6332230495977056
0.28,0.03873706430974539,2023,300,0.6332230495977056
0.29,0.040794695187397575,2023,300,0.6332230495977056
0.3,0.042901564866899,2023,300,0.6332230495977056
0.31,0.045076489785673864,2023,300,0.6332230495977056
0.32,0.04730413666660471,2023,300,0.6332230495977056
0.33,0.04956361115520606,2023,300,0.6332230495977056
0.34,0.05189148182734367,2023,300,0.6332230495977056
0.35000000000000003,0.05427615657808141,2023,300,0.6332230495977056
0.36,0.056793186813119984,2023,300,0.6332230495977056
0.37,0.05937195560385988,2023,300,0.6332230495977056
0.38,0.06201256891946387,2023,300,0.6332230495977056
0.39,0.06471231302789403,2023,300,0.6332230495977056
0.4,0.06748851158358593,2023,300,0.6332230495977056
0.41000000000000003,0.07038853280229822,2023,300,0.6332230495977056
0.42,0.07339271249330448,2023,300,0.6332230495977056
0.43,0.07647002933604229,2023,300,0.6332230495977056
0.44,0.07965372078878248,2023,300,0.6332230495977056
0.45,0.08291703194160284,2023,300,0.6332230495977056
0.46,0.08633720970680848,2023,300,0.6332230495977056
0.47000000000000003,0.0899601295171694,2023,300,0.6332230495977056
0.48,0.09371200458391268,2023,300,0.6332230495977056
0.49,0.0976182997575877,2023,300,0.6332230495977056
0.5,0.1016319969814085,2023,300,0.6332230495977056
0.51,0.1057249038507231,2023,300,0.6332230495977056
0.52,0.10996046824990185,2023,300,0.6332230495977056
0.53,0.1142841667410217,2023,300,0.6332230495977056
0.54,0.11867901661390984,2023,300,0.6332230495977056
0.55,0.12311863154703634,2023,300,0.6332230495977056
0.56,0.12765013095899502,2023,300,0.6332230495977056
0.5700000000000001,0.13262877416429797,2023,300,0.6332230495977056
0.58,0.13795367851998713,2023,300,0.6332230495977056
0.59,0.1435218512145591,2023,300,0.6332230495977056
0.6,0.14946028477120757,2023,300,0.6332230495977056
0.61,0.15560023020925215,2023,300,0.6332230495977056
0.62,0.1618882053529779,2023,300,0.6332230495977056
0.63,0.1687628119597387,2023,300,0.6332230495977056
0.64,0.17603696838369484,2023,300,0.6332230495977056
0.65,0.18350547225217284,2023,300,0.6332230495977056
0.66,0.19150752624784748,2023,300,0.6332230495977056
0.67,0.20014534914659854,2023,300,0.6332230495977056
0.68,0.2090410871654693,2023,300,0.6332230495977056
0.6900000000000001,0.21815055577093928,2023,300,0.6332230495977056
0.7000000000000001,0.22744085384164534,2023,300,0.6332230495977056
0.71,0.23690742009623345,2023,300,0.6332230495977056
0.72,0.24677743399026505,2023,300,0.6332230495977056
0.73,0.25682736048590715,2023,300,0.6332230495977056
0.74,0.2670527074121292,2023,300,0.6332230495977056
0.75,0.277407516403773,2023,300,0.6332230495977056
0.76,0.288340820269693,2023,300,0.6332230495977056
0.77,0.2996138244126173,2023,300,0.6332230495977056
0.78,0.3109878079529525,2023,300,0.6332230495977056
0.79,0.3227116417731435,2023,300,0.6332230495977056
0.8,0.3346025751409595,2023,300,0.6332230495977056
0.81,0.3473102312756705,2023,300,0.6332230495977056
0.8200000000000001,0.3607135473198433,2023,300,0.6332230495977056
0.8300000000000001,0.37444439100936633,2023,300,0.6332230495977056
0.84,0.38843646711453905,2023,300,0.6332230495977056
0.85,0.4030127880729072,2023,300,0.6332230495977056
0.86,0.4184997066543207,2023,300,0.6332230495977056
0.87,0.4351472363652404,2023,300,0.6332230495977056
0.88,0.45242803779287905,2023,300,0.6332230495977056
0.89,0.4703952014877849,2023,300,0.6332230495977056
0.9,0.48993899742317093,2023,300,0.6332230495977056
0.91,0.5105633839481064,2023,300,0.6332230495977056
0.92,0.5323078507014657,2023,300,0.6332230495977056
0.93,0.5554816018781495,2023,300,0.6332230495977056
0.9400000000000001,0.581421406215029,2023,300,0.6332230495977056
0.9500000000000001,0.6130198578747122,2023,300,0.6332230495977056
0.96,0.6490695165724575,2023,300,0.6332230495977056
0.97,0.692157550306994,2023,300,0.6332230495977056
0.98,0.750424975505228,2023,300,0.6332230495977056
0.99,0.8344613735352447,2023,300,0.6332230495977056
1.0,1.0,2023,300,0.6332230495977056
0.0,0.0,2023,500,0.737214339424988
0.01,0.0005041740210806854,2023,500,0.737214339424988
0.02,0.0010188607700119293,2023,500,0.737214339424988
0.03,0.001537002719996686,2023,500,0.737214339424988
0.04,0.00206276840391887,2023,500,0.737214339424988
0.05,0.0025914364567260055,2023,500,0.737214339424988
0.06,0.0031277059518508682,2023,500,0.737214339424988
0.07,0.003673453843672206,2023,500,0.737214339424988
0.08,0.004230985085667007,2023,500,0.737214339424988
0.09,0.004802671506171359,2023,500,0.737214339424988
0.1,0.005383684740358226,2023,500,0.737214339424988
0.11,0.00597775194704146,2023,500,0.737214339424988
0.12,0.006585795999276646,2023,500,0.737214339424988
0.13,0.0072054004854882935,2023,500,0.737214339424988
0.14,0.00785193324829764,2023,500,0.737214339424988
0.15,0.008509308654929106,2023,500,0.737214339424988
0.16,0.009178476328381915,2023,500,0.737214339424988
0.17,0.009855397027166413,2023,500,0.737214339424988
0.18,0.010542968661843611,2023,500,0.737214339424988
0.19,0.011259595193637893,2023,500,0.737214339424988
0.2,0.011997220431189653,2023,500,0.737214339424988
0.21,0.012746526477464257,2023,500,0.737214339424988
0.22,0.013511650657078036,2023,500,0.737214339424988
0.23,0.01429385021738208,2023,500,0.737214339424988
0.24,0.015090815746575456,2023,500,0.737214339424988
0.25,0.01590875323158267,2023,500,0.737214339424988
0.26,0.01675591503001669,2023,500,0.737214339424988
0.27,0.017625368448150793,2023,500,0.737214339424988
0.28,0.018525267760471267,2023,500,0.737214339424988
0.29,0.01946279086852154,2023,500,0.737214339424988
0.3,0.020436729566513864,2023,500,0.737214339424988
0.31,0.02143255863505167,2023,500,0.737214339424988
0.32,0.02245934184670501,2023,500,0.737214339424988
0.33,0.023540030653117085,2023,500,0.737214339424988
0.34,0.024672333475782727,2023,500,0.737214339424988
0.35000000000000003,0.02586176526141575,2023,500,0.737214339424988
0.36,0.027078972405195058,2023,500,0.737214339424988
0.37,0.02833430713530939,2023,500,0.737214339424988
0.38,0.029623097128269608,2023,500,0.737214339424988
0.39,0.030949484167015984,2023,500,0.737214339424988
0.4,0.03234631718233855,2023,500,0.737214339424988
0.41000000000000003,0.03384191098958038,2023,500,0.737214339424988
0.42,0.03542614965172153,2023,500,0.737214339424988
0.43,0.03708624223737813,2023,500,0.737214339424988
0.44,0.03880794885988575,2023,500,0.737214339424988
0.45,0.04058915181537289,2023,500,0.737214339424988
0.46,0.0424347820101172,2023,500,0.737214339424988
0.47000000000000003,0.04436227149072417,2023,500,0.737214339424988
0.48,0.04637224442254535,2023,500,0.737214339424988
0.49,0.048562525349472634,2023,500,0.737214339424988
0.5,0.05087343960556887,2023,500,0.737214339424988
0.51,0.05328287836241553,2023,500,0.737214339424988
0.52,0.055846191711727916,2023,500,0.737214339424988
0.53,0.05852773535360559,2023,500,0.737214339424988
0.54,0.06131238219492008,2023,500,0.737214339424988
0.55,0.06423548228619178,2023,500,0.737214339424988
0.56,0.06727442746672087,2023,500,0.737214339424988
0.5700000000000001,0.0704886917778672,2023,500,0.737214339424988
0.58,0.07386017442443417,2023,500,0.737214339424988
0.59,0.077398532136076,2023,500,0.737214339424988
0.6,0.0810393867150988,2023,500,0.737214339424988
0.61,0.08486683998430705,2023,500,0.737214339424988
0.62,0.0889635537278726,2023,500,0.737214339424988
0.63,0.09321124861166678,2023,500,0.737214339424988
0.64,0.0976518239640779,2023,500,0.737214339424988
0.65,0.1023911961869489,2023,500,0.737214339424988
0.66,0.10735940080268913,2023,500,0.737214339424988
0.67,0.11258128850894022,2023,500,0.737214339424988
0.68,0.1182158475957271,2023,500,0.737214339424988
0.6900000000000001,0.1242764976181093,2023,500,0.737214339424988
0.7000000000000001,0.13069089335351203,2023,500,0.737214339424988
0.71,0.13737606539341154,2023,500,0.737214339424988
0.72,0.14434617337464153,2023,500,0.737214339424988
0.73,0.15148251442229899,2023,500,0.737214339424988
0.74,0.15901261018201474,2023,500,0.737214339424988
0.75,0.16761185214746185,2023,500,0.737214339424988
0.76,0.17697211217617398,2023,500,0.737214339424988
0.77,0.1869533944381107,2023,500,0.737214339424988
0.78,0.19793620350658056,2023,500,0.737214339424988
0.79,0.2099160632243478,2023,500,0.737214339424988
0.8,0.22318172139971149,2023,500,0.737214339424988
0.81,0.23755444828424033,2023,500,0.737214339424988
0.8200000000000001,0.2524302970254002,2023,500,0.737214339424988
0.8300000000000001,0.26791340515378165,2023,500,0.737214339424988
0.84,0.2841560913067953,2023,500,0.737214339424988
0.85,0.30078072207175033,2023,500,0.737214339424988
0.86,0.31862625593103094,2023,500,0.737214339424988
0.87,0.33704498312430764,2023,500,0.737214339424988
0.88,0.3561257312977613,2023,500,0.737214339424988
0.89,0.37700272035335175,2023,500,0.737214339424988
0.9,0.399158053548911,2023,500,0.737214339424988
0.91,0.4223231257837009,2023,500,0.737214339424988
0.92,0.44796024947675106,2023,500,0.737214339424988
0.93,0.4758038110626871,2023,500,0.737214339424988
0.9400000000000001,0.506437592394863,2023,500,0.737214339424988
0.9500000000000001,0.5402887365733232,2023,500,0.737214339424988
0.96,0.5779334061758077,2023,500,0.737214339424988
0.97,0.6255372402951628,2023,500,0.737214339424988
0.98,0.6870439474556563,2023,500,0.737214339424988
0.99,0.7799898945846246,2023,500,0.737214339424988
1.0,1.0,2023,500,0.737214339424988
0.0,0.0,2023,1000,0.838320270574969
0.01,0.00021308046073242423,2023,1000,0.838320270574969
0.02,0.00043220689944285464,2023,1000,0.838320270574969
0.03,0.0006564652373873162,2023,1000,0.838320270574969
0.04,0.0008868914304756473,2023,1000,0.838320270574969
0.05,0.0011244343794992125,2023,1000,0.838320270574969
0.06,0.0013676924970505834,2023,1000,0.838320270574969
0.07,0.001617427515416406,2023,1000,0.838320270574969
0.08,0.0018713542377367424,2023,1000,0.838320270574969
0.09,0.0021295510136182193,2023,1000,0.838320270574969
0.1,0.002392544526527603,2023,1000,0.838320270574969
0.11,0.002663769100888686,2023,1000,0.838320270574969
0.12,0.0029436643650497603,2023,1000,0.838320270574969
0.13,0.003235403478079197,2023,1000,0.838320270574969
0.14,0.0035345248651552125,2023,1000,0.838320270574969
0.15,0.0038433703089647527,2023,1000,0.838320270574969
0.16,0.0041606383354866345,2023,1000,0.838320270574969
0.17,0.004491056037653985,2023,1000,0.838320270574969
0.18,0.0048310062752942185,2023,1000,0.838320270574969
0.19,0.005181968985421389,2023,1000,0.838320270574969
0.2,0.005545215172765214,2023,1000,0.838320270574969
0.21,0.00592042273338734,2023,1000,0.838320270574969
0.22,0.00630650783106277,2023,1000,0.838320270574969
0.23,0.006705834012258066,2023,1000,0.838320270574969
0.24,0.007120986813991901,2023,1000,0.838320270574969
0.25,0.007543778702371813,2023,1000,0.838320270574969
0.26,0.007979193582930427,2023,1000,0.838320270574969
0.27,0.008429246781660413,2023,1000,0.838320270574969
0.28,0.008893859948955144,2023,1000,0.838320270574969
0.29,0.009373951516314519,2023,1000,0.838320270574969
0.3,0.00986678795301846,2023,1000,0.838320270574969
0.31,0.010369853366143073,2023,1000,0.838320270574969
0.32,0.010893746716362545,2023,1000,0.838320270574969
0.33,0.011436165395793245,2023,1000,0.838320270574969
0.34,0.01199041921858046,2023,1000,0.838320270574969
0.35000000000000003,0.012560743416237943,2023,1000,0.838320270574969
0.36,0.013146828943095103,2023,1000,0.838320270574969
0.37,0.013746194728275447,2023,1000,0.838320270574969
0.38,0.014366057641100449,2023,1000,0.838320270574969
0.39,0.014998643659490399,2023,1000,0.838320270574969
0.4,0.01564748722125533,2023,1000,0.838320270574969
0.41000000000000003,0.016323888080773154,2023,1000,0.838320270574969
0.42,0.017022222477390447,2023,1000,0.838320270574969
0.43,0.017746803992227597,2023,1000,0.838320270574969
0.44,0.01849574352921372,2023,1000,0.838320270574969
0.45,0.01926914120173506,2023,1000,0.838320270574969
0.46,0.020074583863366607,2023,1000,0.838320270574969
0.47000000000000003,0.020916080402314092,2023,1000,0.838320270574969
0.48,0.021798762717811525,2023,1000,0.838320270574969
0.49,0.022723631943721373,2023,1000,0.838320270574969
0.5,0.02367885728944304,2023,1000,0.838320270574969
0.51,0.024673592600684042,2023,1000,0.838320270574969
0.52,0.02569278169470434,2023,1000,0.838320270574969
0.53,0.026732502738416687,2023,1000,0.838320270574969
0.54,0.027809657483072774,2023,1000,0.838320270574969
0.55,0.02893506252714297,2023,1000,0.838320270574969
0.56,0.03010870916511543,2023,1000,0.838320270574969
0.5700000000000001,0.03134486573090802,2023,1000,0.838320270574969
0.58,0.032639997786710666,2023,1000,0.838320270574969
0.59,0.033972180500935784,2023,1000,0.838320270574969
0.6,0.035391997250172565,2023,1000,0.838320270574969
0.61,0.036870567498867315,2023,1000,0.838320270574969
0.62,0.038412339763574055,2023,1000,0.838320270574969
0.63,0.04003801139870993,2023,1000,0.838320270574969
0.64,0.04176546787836539,2023,1000,0.838320270574969
0.65,0.04363166845308848,2023,1000,0.838320270574969
0.66,0.0456063875857451,2023,1000,0.838320270574969
0.67,0.04776697810185516,2023,1000,0.838320270574969
0.68,0.050116630571510716,2023,1000,0.838320270574969
0.6900000000000001,0.05260051332834107,2023,1000,0.838320270574969
0.7000000000000001,0.05525925064338197,2023,1000,0.838320270574969
0.71,0.058266156199247,2023,1000,0.838320270574969
0.72,0.06156787826657955,2023,1000,0.838320270574969
0.73,0.06510883215223405,2023,1000,0.838320270574969
0.74,0.06895305995411577,2023,1000,0.838320270574969
0.75,0.07334767197876854,2023,1000,0.838320270574969
0.76,0.07820267499747006,2023,1000,0.838320270574969
0.77,0.08353943233629382,2023,1000,0.838320270574969
0.78,0.08936030318895043,2023,1000,0.838320270574969
0.79,0.09579010718430767,2023,1000,0.838320270574969
0.8,0.10279932393169103,2023,1000,0.838320270574969
0.81,0.11053585572463163,2023,1000,0.838320270574969
0.8200000000000001,0.11901839764982182,2023,1000,0.838320270574969
0.8300000000000001,0.12849611016184528,2023,1000,0.838320270574969
0.84,0.13909548870060037,2023,1000,0.838320270574969
0.85,0.15127513963020736,2023,1000,0.838320270574969
0.86,0.16460707822446924,2023,1000,0.838320270574969
0.87,0.17892623056773602,2023,1000,0.838320270574969
0.88,0.1964604720771861,2023,1000,0.838320270574969
0.89,0.2169281576807771,2023,1000,0.838320270574969
0.9,0.24157589055851852,2023,1000,0.838320270574969
0.91,0.2701318933360469,2023,1000,0.838320270574969
0.92,0.3011064570622588,2023,1000,0.838320270574969
0.93,0.33476040757761355,2023,1000,0.838320270574969
0.9400000000000001,0.37137193821870657,2023,1000,0.838320270574969
0.9500000000000001,0.413385304252438,2023,1000,0.838320270574969
0.96,0.46103191994749076,2023,1000,0.838320270574969
0.97,0.5181245862079786,2023,1000,0.838320270574969
0.98,0.587927460817612,2023,1000,0.838320270574969
0.99,0.6944543891617213,2023,1000,0.838320270574969
1.0,1.0,2023,1000,0.838320270574969
0.0,0.0,2023,2000,0.9073734811525584
0.01,5.845846209459915e-05,2023,2000,0.9073734811525584
0.02,0.00011801323616291569,2023,2000,0.9073734811525584
0.03,0.0001783924023059567,2023,2000,0.9073734811525584
0.04,0.00024149508362779955,2023,2000,0.9073734811525584
0.05,0.000307955759892761,2023,2000,0.9073734811525584
0.06,0.00037612133076251914,2023,2000,0.9073734811525584
0.07,0.0004478693383967869,2023,2000,0.9073734811525584
0.08,0.0005209855779037648,2023,2000,0.9073734811525584
0.09,0.0005960570509701679,2023,2000,0.9073734811525584
0.1,0.0006739038334818477,2023,2000,0.9073734811525584
0.11,0.0007549575443260944,2023,2000,0.9073734811525584
0.12,0.0008386959246492868,2023,2000,0.9073734811525584
0.13,0.0009254081591059094,2023,2000,0.9073734811525584
0.14,0.0010154352266169217,2023,2000,0.9073734811525584
0.15,0.0011101453590550336,2023,2000,0.9073734811525584
0.16,0.0012076782790160243,2023,2000,0.9073734811525584
0.17,0.0013088324814413805,2023,2000,0.9073734811525584
0.18,0.0014143503508172418,2023,2000,0.9073734811525584
0.19,0.0015238995406003947,2023,2000,0.9073734811525584
0.2,0.0016384857227982252,2023,2000,0.9073734811525584
0.21,0.0017582685963990312,2023,2000,0.9073734811525584
0.22,0.0018830582490924049,2023,2000,0.9073734811525584
0.23,0.002013821507185876,2023,2000,0.9073734811525584
0.24,0.0021498850452152723,2023,2000,0.9073734811525584
0.25,0.00229168911444563,2023,2000,0.9073734811525584
0.26,0.0024399717831742147,2023,2000,0.9073734811525584
0.27,0.002593982034537142,2023,2000,0.9073734811525584
0.28,0.0027516826273864016,2023,2000,0.9073734811525584
0.29,0.0029143813669504828,2023,2000,0.9073734811525584
0.3,0.0030818020171415198,2023,2000,0.9073734811525584
0.31,0.00325691411590407,2023,2000,0.9073734811525584
0.32,0.003440421202024417,2023,2000,0.9073734811525584
0.33,0.003631101794051529,2023,2000,0.9073734811525584
0.34,0.003830164424869818,2023,2000,0.9073734811525584
0.35000000000000003,0.0040360077884074395,2023,2000,0.9073734811525584
0.36,0.00424748809461307,2023,2000,0.9073734811525584
0.37,0.004463534928646233,2023,2000,0.9073734811525584
0.38,0.004688447214624339,2023,2000,0.9073734811525584
0.39,0.004922449394368779,2023,2000,0.9073734811525584
0.4,0.005165545784068425,2023,2000,0.9073734811525584
0.41000000000000003,0.005418897438530091,2023,2000,0.9073734811525584
0.42,0.005682098635999719,2023,2000,0.9073734811525584
0.43,0.005959370609195012,2023,2000,0.9073734811525584
0.44,0.006252206759465993,2023,2000,0.9073734811525584
0.45,0.006559743849038083,2023,2000,0.9073734811525584
0.46,0.006885551366109171,2023,2000,0.9073734811525584
0.47000000000000003,0.007231014807307461,2023,2000,0.9073734811525584
0.48,0.007604170916314295,2023,2000,0.9073734811525584
0.49,0.007993685381149432,2023,2000,0.9073734811525584
0.5,0.008400896220363472,2023,2000,0.9073734811525584
0.51,0.008829472194498382,2023,2000,0.9073734811525584
0.52,0.009280336967972964,2023,2000,0.9073734811525584
0.53,0.009757098874684964,2023,2000,0.9073734811525584
0.54,0.010256529405357451,2023,2000,0.9073734811525584
0.55,0.010773341228621117,2023,2000,0.9073734811525584
0.56,0.011319831166574867,2023,2000,0.9073734811525584
0.5700000000000001,0.011905727908938228,2023,2000,0.9073734811525584
0.58,0.012526581464983217,2023,2000,0.9073734811525584
0.59,0.013191317713299018,2023,2000,0.9073734811525584
0.6,0.0138995266159427,2023,2000,0.9073734811525584
0.61,0.014654423733624574,2023,2000,0.9073734811525584
0.62,0.01546206036314445,2023,2000,0.9073734811525584
0.63,0.01631305742608151,2023,2000,0.9073734811525584
0.64,0.017220039774888996,2023,2000,0.9073734811525584
0.65,0.018184794311760292,2023,2000,0.9073734811525584
0.66,0.01920312570111093,2023,2000,0.9073734811525584
0.67,0.020290585171449986,2023,2000,0.9073734811525584
0.68,0.021437280017880762,2023,2000,0.9073734811525584
0.6900000000000001,0.02264626610212529,2023,2000,0.9073734811525584
0.7000000000000001,0.02391693052536359,2023,2000,0.9073734811525584
0.71,0.025280116773281423,2023,2000,0.9073734811525584
0.72,0.026741258927669806,2023,2000,0.9073734811525584
0.73,0.028306835588026956,2023,2000,0.9073734811525584
0.74,0.030016529794850335,2023,2000,0.9073734811525584
0.75,0.0318808298871011,2023,2000,0.9073734811525584
0.76,0.03387783552243815,2023,2000,0.9073734811525584
0.77,0.035976927656997094,2023,2000,0.9073734811525584
0.78,0.03825666524445366,2023,2000,0.9073734811525584
0.79,0.04076668877303509,2023,2000,0.9073734811525584
0.8,0.04349556897460594,2023,2000,0.9073734811525584
0.81,0.0464905379040024,2023,2000,0.9073734811525584
0.8200000000000001,0.04981549673748783,2023,2000,0.9073734811525584
0.8300000000000001,0.05362414927701511,2023,2000,0.9073734811525584
0.84,0.05809650217952863,2023,2000,0.9073734811525584
0.85,0.0631959196338753,2023,2000,0.9073734811525584
0.86,0.06945154913111751,2023,2000,0.9073734811525584
0.87,0.07677468867372822,2023,2000,0.9073734811525584
0.88,0.08594659866102498,2023,2000,0.9073734811525584
0.89,0.09701049277600332,2023,2000,0.9073734811525584
0.9,0.11033661370018084,2023,2000,0.9073734811525584
0.91,0.1264194326632151,2023,2000,0.9073734811525584
0.92,0.14632785815566937,2023,2000,0.9073734811525584
0.93,0.1716251274635317,2023,2000,0.9073734811525584
0.9400000000000001,0.20321092426022594,2023,2000,0.9073734811525584
0.9500000000000001,0.2479473327929586,2023,2000,0.9073734811525584
0.96,0.3069777891855609,2023,2000,0.9073734811525584
0.97,0.376652977326939,2023,2000,0.9073734811525584
0.98,0.46555973485410046,2023,2000,0.9073734811525584
0.99,0.5913892394545449,2023,2000,0.9073734811525584
1.0,1.0,2023,2000,0.9073734811525584
0.0,0.0,2023,99999,0.9278287207175822
0.01,5.529829506180188e-06,2023,99999,0.9278287207175822
0.02,2.3328946668727045e-05,2023,99999,0.9278287207175822
0.03,4.1161870649215607e-05,2023,99999,0.9278287207175822
0.04,5.899479462970418e-05,2023,99999,0.9278287207175822
0.05,7.682771861019274e-05,2023,99999,0.9278287207175822
0.06,9.589666125073394e-05,2023,99999,0.9278287207175822
0.07,0.0001219850894339533,2023,99999,0.9278287207175822
0.08,0.00015147800217091517,2023,99999,0.9278287207175822
0.09,0.0001811226143792022,2023,99999,0.9278287207175822
0.1,0.00021084415434668318,2023,99999,0.9278287207175822
0.11,0.00024056569431416412,2023,99999,0.9278287207175822
0.12,0.0002708807509170401,2023,99999,0.9278287207175822
0.13,0.00030651037728736543,2023,99999,0.9278287207175822
0.14,0.00034393435226507665,2023,99999,0.9278287207175822
0.15,0.00038870553193898254,2023,99999,0.9278287207175822
0.16,0.00043603136865643304,2023,99999,0.9278287207175822
0.17,0.00048356133990977136,2023,99999,0.9278287207175822
0.18,0.0005319718407834792,2023,99999,0.9278287207175822
0.19,0.0005824773294669832,2023,99999,0.9278287207175822
0.2,0.0006404235952891993,2023,99999,0.9278287207175822
0.21,0.0007010201604026571,2023,99999,0.9278287207175822
0.22,0.0007663015570575173,2023,99999,0.9278287207175822
0.23,0.0008330794659785348,2023,99999,0.9278287207175822
0.24,0.0009057500240054279,2023,99999,0.9278287207175822
0.25,0.0009829461679376793,2023,99999,0.9278287207175822
0.26,0.0010614193816660556,2023,99999,0.9278287207175822
0.27,0.0011418512347879885,2023,99999,0.9278287207175822
0.28,0.0012270962473724903,2023,99999,0.9278287207175822
0.29,0.0013166863847232093,2023,99999,0.9278287207175822
0.3,0.0014117804790153578,2023,99999,0.9278287207175822
0.31,0.001509325696971104,2023,99999,0.9278287207175822
0.32,0.0016113107332800577,2023,99999,0.9278287207175822
0.33,0.001718626078500018,2023,99999,0.9278287207175822
0.34,0.0018310819573685337,2023,99999,0.9278287207175822
0.35000000000000003,0.0019486827682216122,2023,99999,0.9278287207175822
0.36,0.0020739018420075964,2023,99999,0.9278287207175822
0.37,0.002204504824034564,2023,99999,0.9278287207175822
0.38,0.0023422453567413584,2023,99999,0.9278287207175822
0.39,0.0024873323179674042,2023,99999,0.9278287207175822
0.4,0.002641136953644523,2023,99999,0.9278287207175822
0.41000000000000003,0.0028039970732264816,2023,99999,0.9278287207175822
0.42,0.002976774491845148,2023,99999,0.9278287207175822
0.43,0.0031590382156927075,2023,99999,0.9278287207175822
0.44,0.003351821120674972,2023,99999,0.9278287207175822
0.45,0.003555402242402784,2023,99999,0.9278287207175822
0.46,0.0037660053506878683,2023,99999,0.9278287207175822
0.47000000000000003,0.003985118549212836,2023,99999,0.9278287207175822
0.48,0.004215872504554476,2023,99999,0.9278287207175822
0.49,0.004461158993275047,2023,99999,0.9278287207175822
0.5,0.004719679730075327,2023,99999,0.9278287207175822
0.51,0.004991396423559483,2023,99999,0.9278287207175822
0.52,0.0052723893801676905,2023,99999,0.9278287207175822
0.53,0.005564585717885453,2023,99999,0.9278287207175822
0.54,0.00587294335317512,2023,99999,0.9278287207175822
0.55,0.006197023013008157,2023,99999,0.9278287207175822
0.56,0.006539582238456702,2023,99999,0.9278287207175822
0.5700000000000001,0.006903409790154356,2023,99999,0.9278287207175822
0.58,0.007293919804121916,2023,99999,0.9278287207175822
0.59,0.0077136856087704955,2023,99999,0.9278287207175822
0.6,0.008165752275608498,2023,99999,0.9278287207175822
0.61,0.008663451851010383,2023,99999,0.9278287207175822
0.62,0.00918858859139598,2023,99999,0.9278287207175822
0.63,0.009750624395541425,2023,99999,0.9278287207175822
0.64,0.010352134747904888,2023,99999,0.9278287207175822
0.65,0.010997647002350317,2023,99999,0.9278287207175822
0.66,0.011676635250876173,2023,99999,0.9278287207175822
0.67,0.012406671708252133,2023,99999,0.9278287207175822
0.68,0.013201106014196693,2023,99999,0.9278287207175822
0.6900000000000001,0.014065625950223844,2023,99999,0.9278287207175822
0.7000000000000001,0.015008346661872542,2023,99999,0.9278287207175822
0.71,0.01603416142731419,2023,99999,0.9278287207175822
0.72,0.017146414620510447,2023,99999,0.9278287207175822
0.73,0.01835197764969172,2023,99999,0.9278287207175822
0.74,0.019652282388833226,2023,99999,0.9278287207175822
0.75,0.021068141591439746,2023,99999,0.9278287207175822
0.76,0.022587272516121238,2023,99999,0.9278287207175822
0.77,0.02421727522877341,2023,99999,0.9278287207175822
0.78,0.025978422867442213,2023,99999,0.9278287207175822
0.79,0.027913554448665917,2023,99999,0.9278287207175822
0.8,0.030045370474515443,2023,99999,0.9278287207175822
0.81,0.03244670945908386,2023,99999,0.9278287207175822
0.8200000000000001,0.03508242593792921,2023,99999,0.9278287207175822
0.8300000000000001,0.03793072093849935,2023,99999,0.9278287207175822
0.84,0.041137654273575894,2023,99999,0.9278287207175822
0.85,0.044743109881593156,2023,99999,0.9278287207175822
0.86,0.04881623184688146,2023,99999,0.9278287207175822
0.87,0.05360151280163293,2023,99999,0.9278287207175822
0.88,0.05944405360581539,2023,99999,0.9278287207175822
0.89,0.06656098367905147,2023,99999,0.9278287207175822
0.9,0.07566825471319218,2023,99999,0.9278287207175822
0.91,0.08753375330485362,2023,99999,0.9278287207175822
0.92,0.10285834179179348,2023,99999,0.9278287207175822
0.93,0.12248011477794167,2023,99999,0.9278287207175822
0.9400000000000001,0.14821120666347581,2023,99999,0.9278287207175822
0.9500000000000001,0.18276813386071777,2023,99999,0.9278287207175822
0.96,0.23337653217975282,2023,99999,0.9278287207175822
0.97,0.3091332513150032,2023,99999,0.9278287207175822
0.98,0.405852407867322,2023,99999,0.9278287207175822
0.99,0.5451949924651325,2023,99999,0.9278287207175822
1.0,1.0,2023,99999,0.9278287207175822
0.0,0.0,2024,50,0.38101351068056166
0.01,0.004276595952523466,2024,50,0.38101351068056166
0.02,0.008553191905046931,2024,50,0.38101351068056166
0.03,0.012965444937723749,2024,50,0.38101351068056166
0.04,0.01737769797040057,2024,50,0.38101351068056166
0.05,0.021819249783948724,2024,50,0.38101351068056166
0.06,0.026260801597496875,2024,50,0.38101351068056166
0.07,0.030724554142340918,2024,50,0.38101351068056166
0.08,0.03518830668718495,2024,50,0.38101351068056166
